date,time,open,high,low,close
20110128,140000,681.06,681.7,679.27,680.19
20110128,150000,680.03,681.88,679.56,681.31
20110128,160000,681.51,681.82,680.5,681.45
20110131,090000,669.6,670.54,667.63,670.24
20110131,100000,670.24,673.16,669.49,670.5
20110131,110000,670.6,671.03,667.88,668.91
20110131,120000,669.02,670.75,668.87,670.0
20110131,140000,670.12,670.57,668.1,668.8
20110131,150000,668.8,672.22,668.3,670.77
20110131,160000,670.94,673.39,668.08,668.58
20110201,090000,674.34,676.35,673.81,676.35
20110201,100000,676.2,676.31,672.88,673.29
20110201,110000,673.16,675.43,671.53,675.2
20110201,120000,675.2,675.45,671.55,673.65
20110201,140000,673.65,675.05,673.24,674.51
20110201,150000,674.7,676.19,670.77,676.01
20110201,160000,675.9,675.97,666.13,666.13
20110202,090000,673.84,677.57,670.46,671.86
20110202,100000,671.7,675.7,670.96,675.1
20110202,110000,675.23,675.54,671.88,672.6
20110202,120000,672.78,677.35,671.25,677.18
20110202,140000,677.18,677.58,672.25,673.06
20110202,150000,673.19,678.47,672.38,676.29
20110202,160000,676.42,680.86,676.25,680.86
20110203,090000,680.21,684.67,680.03,682.4
20110203,100000,682.18,683.92,680.03,681.99
20110203,110000,682.14,682.59,680.74,680.81
20110203,120000,680.81,683.8,680.75,683.4
20110203,140000,683.4,684.15,680.08,682.18
20110203,150000,682.18,682.9,680.03,680.42
20110203,160000,680.42,682.82,680.03,682.39
20110204,090000,692.01,693.76,688.57,688.97
20110204,100000,688.79,690.78,684.87,685.29
20110204,110000,685.14,689.34,684.87,688.55
20110204,120000,688.67,691.74,687.09,690.35
20110204,140000,691.96,693.73,687.94,693.46
20110204,150000,693.46,693.48,689.51,690.82
20110204,160000,691.02,691.41,685.34,686.15
20110207,090000,681.13,682.17,678.7,679.0
20110207,100000,678.86,683.29,677.87,679.79
20110207,110000,679.79,683.16,678.77,682.26
20110207,120000,682.09,684.21,677.87,679.84
20110207,140000,678.01,680.86,677.87,679.98
20110207,150000,680.17,685.24,679.86,682.79
20110207,160000,682.89,686.33,682.39,686.33
20110208,090000,683.15,687.21,681.77,684.68
20110208,100000,684.84,686.23,682.5,683.37
20110208,110000,683.54,685.69,681.82,681.82
20110208,120000,682.04,684.23,681.77,683.83
20110208,140000,684.97,687.17,683.92,686.99
20110208,150000,686.86,686.97,685.11,685.48
20110208,160000,685.34,687.02,682.94,683.44
20110209,090000,681.85,682.26,672.39,672.85
20110209,100000,672.85,679.27,671.71,676.32
20110209,110000,676.5,680.52,674.6,680.12
20110209,120000,680.01,680.33,677.86,678.26
20110209,140000,674.46,678.66,674.04,676.21
20110209,150000,675.99,676.57,673.23,674.32
20110209,160000,674.1,677.0,671.71,672.19
20110210,090000,666.14,666.67,658.08,661.46
20110210,100000,661.46,666.27,658.7,665.15
20110210,110000,665.15,666.41,662.32,662.72
20110210,120000,662.72,666.58,661.59,665.36
20110210,140000,665.36,666.91,663.75,666.89
20110210,150000,666.78,666.89,663.38,663.78
20110210,160000,663.95,664.12,655.86,655.86
20110211,090000,655.74,656.19,650.08,652.33
20110211,100000,652.59,652.69,649.19,651.29
20110211,110000,651.39,651.82,648.16,648.36
20110211,120000,648.52,650.65,646.59,647.01
20110211,140000,646.85,652.59,646.59,650.14
20110211,150000,650.4,654.21,648.4,653.71
20110211,160000,653.92,657.97,652.31,656.27
20110214,090000,663.46,666.45,662.95,666.1
20110214,100000,666.27,667.18,662.95,662.96
20110214,110000,663.12,665.85,662.95,665.65
20110214,120000,665.53,666.15,662.95,663.34
20110214,140000,663.11,670.87,662.95,667.72
20110214,150000,667.72,668.15,664.8,665.75
20110214,160000,665.93,672.3,664.91,670.74
20110215,090000,673.01,677.71,669.32,671.0
20110215,100000,670.82,670.92,669.32,670.12
20110215,110000,670.34,673.97,670.17,673.54
20110215,120000,673.74,675.73,669.82,674.94
20110215,140000,677.54,677.7,673.1,675.55
20110215,150000,675.41,677.56,673.26,677.12
20110215,160000,677.3,677.65,669.4,672.35
20110216,090000,674.16,677.67,674.16,677.28
20110216,100000,677.38,683.54,674.16,675.13
20110216,110000,675.34,681.02,674.45,680.59
20110216,120000,680.77,680.97,677.13,677.72
20110216,140000,677.85,679.88,676.85,679.73
20110216,150000,679.58,684.03,675.01,682.27
20110216,160000,682.27,684.88,680.46,684.23
20110217,090000,688.94,695.38,688.46,692.43
20110217,100000,692.55,694.46,691.66,694.27
20110217,110000,694.17,695.37,693.26,693.61
20110217,120000,693.61,695.26,692.87,695.14
20110217,140000,693.42,694.67,689.49,694.41
20110217,150000,694.29,695.29,693.48,693.78
20110217,160000,693.58,695.29,692.98,694.97
20110221,090000,698.64,699.07,694.46,696.36
20110221,100000,696.16,696.62,693.2,694.24
20110221,110000,694.24,694.29,691.35,691.65
20110221,120000,691.65,697.03,688.43,693.23
20110221,140000,690.99,693.89,688.43,693.89
20110221,150000,694.04,698.23,693.34,696.93
20110221,160000,697.08,699.03,691.77,694.77
20110222,090000,685.97,690.33,684.53,687.95
20110222,100000,687.95,690.27,687.35,689.55
20110222,110000,689.4,689.97,685.12,686.72
20110222,120000,686.56,688.3,684.53,684.89
20110222,140000,688.0,688.4,685.18,687.03
20110222,150000,687.18,689.12,686.29,688.7
20110222,160000,688.7,689.09,686.4,688.84
20110223,090000,691.55,696.54,690.17,694.19
20110223,100000,694.19,694.72,691.83,692.27
20110223,110000,692.1,695.57,690.37,695.03
20110223,120000,694.86,696.38,694.26,696.29
20110223,140000,698.88,696.52,695.49,696.54
20110223,150000,696.34,696.48,693.52,696.32
20110223,160000,696.17,696.41,691.7,692.29
20110224,090000,696.75,697.68,688.12,689.65
20110224,100000,689.55,689.98,684.12,684.52
20110224,110000,684.82,695.64,684.07,695.5
20110224,120000,695.64,697.17,694.77,696.81
20110224,140000,697.68,697.66,694.39,697.79
20110224,150000,697.57,697.68,694.51,694.79
20110224,160000,695.09,697.05,681.9,682.18
20110225,090000,685.5,685.95,683.41,684.61
20110225,100000,684.61,685.69,683.06,685.11
20110225,110000,685.11,687.99,683.06,687.71
20110225,120000,687.55,690.87,685.05,688.07
20110225,140000,686.39,688.59,683.17,683.97
20110225,150000,683.97,687.85,683.06,687.67
20110225,160000,687.67,690.96,687.37,689.35
20110228,090000,684.63,690.86,684.63,690.8
20110228,100000,690.72,690.88,686.97,688.06
20110228,110000,687.94,688.19,686.41,687.01
20110228,120000,686.71,687.91,684.63,684.73
20110228,140000,685.72,689.85,685.31,689.43
20110228,150000,689.17,690.86,688.28,690.57
20110228,160000,690.57,690.89,689.48,690.89
20110301,090000,693.42,693.84,689.18,689.61
20110301,100000,689.8,690.79,689.75,690.34
20110301,110000,690.04,693.02,689.86,692.62
20110301,120000,692.5,693.11,691.9,692.1
20110301,140000,694.08,694.23,692.3,693.0
20110301,150000,693.0,694.82,692.59,693.45
20110301,160000,693.15,696.68,692.3,696.68
20110302,090000,691.55,695.13,688.42,691.12
20110302,100000,691.33,694.21,689.53,693.71
20110302,110000,693.71,695.11,692.38,693.38
20110302,120000,693.5,694.55,692.16,692.41
20110302,140000,690.7,690.85,689.57,689.97
20110302,150000,689.97,692.78,689.88,692.47
20110302,160000,692.47,693.14,688.35,690.27
20110303,090000,693.79,694.68,690.45,691.54
20110303,100000,691.36,692.38,691.19,691.96
20110303,110000,692.17,694.5,691.7,694.43
20110303,120000,694.43,694.67,690.3,693.5
20110303,140000,694.56,694.65,693.46,693.65
20110303,150000,693.65,694.39,691.69,691.99
20110303,160000,692.19,694.68,691.21,691.27
20110304,090000,696.44,698.79,695.2,698.26
20110304,100000,698.26,699.28,695.51,695.64
20110304,110000,695.64,698.83,695.2,698.03
20110304,120000,697.88,698.07,695.35,695.79
20110304,140000,695.2,696.1,695.2,692.53
20110304,150000,695.2,697.65,695.2,694.41
20110304,160000,694.41,696.55,695.2,695.46
20110307,090000,697.35,699.46,695.53,699.27
20110307,100000,699.05,699.24,695.53,696.24
20110307,110000,696.5,696.78,695.53,696.78
20110307,120000,696.65,697.43,695.9,697.13
20110307,140000,697.13,700.13,695.53,695.57
20110307,150000,695.69,698.74,695.53,698.28
20110307,160000,698.14,702.78,696.05,701.77
20110308,090000,705.67,714.4,704.72,708.57
20110308,100000,708.57,712.26,707.98,711.16
20110308,110000,711.32,714.32,710.87,711.75
20110308,120000,711.93,714.4,710.55,714.31
20110308,140000,712.14,712.49,705.98,708.98
20110308,150000,709.16,714.4,708.93,712.62
20110308,160000,712.8,714.33,712.72,714.23
20110309,090000,719.79,719.79,715.46,718.14
20110309,100000,717.99,719.74,714.39,719.61
20110309,110000,719.79,719.79,718.31,718.36
20110309,120000,718.21,718.94,713.64,716.01
20110309,140000,712.24,713.31,712.24,711.66
20110309,150000,712.5,715.92,712.24,714.46
20110309,160000,714.31,715.21,712.24,712.59
20110310,090000,710.33,713.04,709.59,712.43
20110310,100000,712.63,714.52,710.93,713.78
20110310,110000,713.63,713.63,712.48,712.88
20110310,120000,713.03,714.54,712.14,713.88
20110310,140000,711.73,713.23,709.59,710.87
20110310,150000,711.06,714.39,709.59,711.29
20110310,160000,711.45,714.71,710.56,713.75
20110311,090000,707.13,707.48,702.64,702.94
20110311,100000,703.06,707.23,702.47,705.68
20110311,110000,705.51,707.64,701.88,702.64
20110311,120000,702.38,705.29,701.88,704.94
20110311,140000,706.11,709.44,705.7,708.42
20110311,150000,708.59,709.68,706.67,709.29
20110311,160000,709.49,710.26,703.83,704.25
20110314,090000,705.01,708.46,704.54,707.92
20110314,100000,708.04,709.55,705.64,709.25
20110314,110000,709.25,715.96,708.65,715.41
20110314,120000,715.67,715.87,711.73,712.47
20110314,140000,714.45,714.63,710.04,711.64
20110314,150000,711.8,712.77,704.73,705.47
20110314,160000,705.47,716.85,704.59,716.85
20110315,090000,704.34,706.6,703.64,706.35
20110315,100000,706.35,707.23,702.55,703.15
20110315,110000,702.99,703.29,696.59,699.27
20110315,120000,699.39,706.54,696.59,705.66
20110315,140000,705.66,706.2,702.35,702.94
20110315,150000,702.77,703.02,697.08,699.48
20110315,160000,699.69,703.82,696.59,701.46
20110316,090000,705.13,707.87,704.08,704.58
20110316,100000,704.32,704.36,702.39,703.22
20110316,110000,703.4,707.78,702.39,706.5
20110316,120000,706.5,707.59,705.05,705.46
20110316,140000,703.81,707.36,702.77,705.49
20110316,150000,705.27,707.27,702.39,705.57
20110316,160000,705.4,705.65,702.39,705.13
20110317,090000,700.32,702.48,698.92,701.99
20110317,100000,701.77,702.1,699.94,700.69
20110317,110000,700.5,701.52,697.71,698.69
20110317,120000,698.82,700.87,698.21,699.64
20110317,140000,702.48,702.16,701.89,703.01
20110317,150000,702.36,702.43,699.6,700.49
20110317,160000,700.29,701.15,697.71,701.1
20110318,090000,705.57,707.7,704.98,707.49
20110318,100000,707.49,707.97,703.09,706.62
20110318,110000,706.62,707.82,704.41,705.61
20110318,120000,705.75,706.29,703.26,704.35
20110318,140000,705.54,706.87,702.66,703.6
20110318,150000,703.82,707.02,702.66,706.08
20110318,160000,706.08,707.25,702.66,702.84
20110321,090000,708.17,710.68,708.03,710.64
20110321,100000,710.64,716.36,709.9,713.12
20110321,110000,712.97,713.92,708.03,711.19
20110321,120000,711.19,715.56,710.74,713.51
20110321,140000,712.36,712.92,708.03,709.86
20110321,150000,710.12,712.41,709.56,711.92
20110321,160000,711.92,716.44,709.55,716.08
20110322,090000,717.81,720.23,714.98,715.87
20110322,100000,715.87,717.87,715.87,716.77
20110322,110000,716.6,718.22,714.98,717.55
20110322,120000,717.55,720.22,716.93,720.15
20110322,140000,718.44,719.31,715.76,716.35
20110322,150000,716.55,717.92,714.98,715.17
20110322,160000,715.06,716.08,714.98,714.98
20110323,090000,716.08,722.06,716.08,716.35
20110323,100000,716.5,720.93,716.08,720.17
20110323,110000,720.17,722.03,717.82,721.88
20110323,120000,721.8,721.98,716.22,718.09
20110323,140000,719.72,721.08,716.08,717.13
20110323,150000,716.92,719.69,716.51,718.5
20110323,160000,718.63,721.85,718.33,721.51
20110324,090000,725.64,727.14,722.78,723.66
20110324,100000,723.66,727.1,722.94,726.83
20110324,110000,726.62,727.02,723.02,726.47
20110324,120000,726.47,726.92,723.03,725.98
20110324,140000,726.99,727.09,724.0,724.9
20110324,150000,724.9,725.36,722.78,723.64
20110324,160000,723.85,726.81,722.78,726.21
20110325,090000,729.24,729.66,725.25,728.5
20110325,100000,728.8,729.4,726.35,728.35
20110325,110000,728.2,729.1,725.25,725.35
20110325,120000,725.51,726.83,725.25,726.08
20110325,140000,727.58,729.75,727.24,728.73
20110325,150000,728.73,729.15,725.25,726.19
20110325,160000,726.29,728.91,725.55,728.38
20110328,090000,728.95,729.4,726.69,726.99
20110328,100000,726.81,729.08,726.53,726.73
20110328,110000,726.73,729.27,724.35,728.96
20110328,120000,728.75,729.32,726.7,727.7
20110328,140000,727.7,728.23,724.62,726.0
20110328,150000,726.0,726.75,724.25,724.74
20110328,160000,724.91,728.36,724.42,724.52
20110329,090000,724.39,729.54,723.79,728.07
20110329,100000,727.81,729.5,727.2,728.97
20110329,110000,729.17,729.48,727.24,728.24
20110329,120000,728.24,728.6,723.79,724.15
20110329,140000,724.15,728.05,723.85,727.32
20110329,150000,727.21,728.09,725.87,726.61
20110329,160000,726.43,728.05,724.78,726.9
20110330,090000,731.09,739.01,730.86,732.76
20110330,100000,732.95,734.16,732.65,733.96
20110330,110000,733.74,734.16,731.28,731.87
20110330,120000,731.87,737.91,730.86,735.84
20110330,140000,739.01,738.97,737.81,739.33
20110330,150000,738.81,738.98,735.68,737.25
20110330,160000,737.43,739.01,737.25,739.01
20110331,090000,741.97,743.23,739.5,741.0
20110331,100000,741.21,743.15,740.77,742.83
20110331,110000,742.95,742.99,734.83,735.51
20110331,120000,735.21,738.62,734.83,737.39
20110331,140000,734.99,743.19,734.83,741.6
20110331,150000,741.45,742.69,738.09,739.22
20110331,160000,739.22,741.32,734.83,735.98
20110401,090000,740.02,742.93,740.02,742.38
20110401,100000,742.53,742.73,741.01,741.97
20110401,110000,741.79,742.76,740.02,740.08
20110401,120000,740.19,744.06,740.02,743.66
20110401,140000,744.78,745.18,740.36,740.54
20110401,150000,740.73,744.93,740.02,744.33
20110401,160000,744.51,753.03,744.33,750.11
20110404,090000,758.12,763.9,757.71,759.83
20110404,100000,759.83,763.9,758.41,763.54
20110404,110000,763.38,763.82,759.6,760.21
20110404,120000,760.09,760.63,757.71,758.43
20110404,140000,758.43,761.33,757.71,760.1
20110404,150000,760.32,762.85,759.76,762.25
20110404,160000,762.37,763.3,760.45,762.58
20110405,090000,761.35,763.48,758.69,761.67
20110405,100000,761.79,763.02,761.39,762.74
20110405,110000,762.93,763.43,759.36,762.41
20110405,120000,762.28,762.95,758.69,759.2
20110405,140000,759.2,761.51,758.69,759.46
20110405,150000,759.6,761.19,758.9,759.99
20110405,160000,760.25,760.55,759.55,759.75
20110407,090000,765.79,769.35,765.35,768.47
20110407,100000,768.3,769.38,764.62,765.36
20110407,110000,765.5,768.03,764.62,766.95
20110407,120000,766.95,768.14,764.62,765.31
20110407,140000,767.83,767.93,765.9,767.75
20110407,150000,767.61,768.61,766.41,766.46
20110407,160000,766.34,770.96,765.93,770.96
20110408,090000,773.44,773.44,768.5,769.6
20110408,100000,769.45,770.05,766.39,766.93
20110408,110000,766.93,770.69,764.1,770.57
20110408,120000,770.57,773.44,766.77,773.43
20110408,140000,773.25,773.31,772.68,773.14
20110408,150000,773.01,773.28,771.41,772.16
20110408,160000,771.86,772.04,764.58,765.81
20110411,090000,768.97,771.99,768.42,770.99
20110411,100000,770.85,771.91,764.72,766.73
20110411,110000,766.99,771.67,765.47,770.8
20110411,120000,770.7,771.9,769.82,770.02
20110411,140000,770.02,771.9,767.39,771.69
20110411,150000,771.52,771.66,765.3,767.9
20110411,160000,767.71,770.12,759.14,760.12
20110412,090000,753.25,763.31,750.34,759.91
20110412,100000,759.77,761.74,755.09,755.81
20110412,110000,755.71,756.31,750.34,750.91
20110412,120000,750.91,754.34,750.46,754.29
20110412,140000,752.63,753.36,750.34,750.66
20110412,150000,750.8,752.59,750.34,752.16
20110412,160000,752.01,767.0,750.89,767.0
20110418,090000,769.47,772.69,766.58,767.37
20110418,100000,767.37,770.55,766.63,770.13
20110418,110000,770.28,772.65,769.87,771.79
20110418,120000,771.68,772.38,769.62,770.62
20110418,140000,770.62,772.21,767.57,768.95
20110418,150000,768.79,772.65,768.2,771.38
20110418,160000,771.55,772.64,770.84,771.44
20110419,090000,766.22,769.99,765.58,769.11
20110419,100000,769.26,769.68,768.03,768.45
20110419,110000,768.45,772.7,767.56,772.1
20110419,120000,772.1,774.66,770.65,773.11
20110419,140000,773.11,774.05,768.7,769.93
20110419,150000,769.93,773.01,768.84,772.83
20110419,160000,772.83,776.08,771.18,775.04
20110420,090000,781.56,783.63,778.65,779.66
20110420,100000,779.8,781.7,779.3,780.4
20110420,110000,780.5,781.08,778.84,779.46
20110420,120000,779.29,780.19,778.65,779.89
20110420,140000,778.75,780.13,778.65,779.7
20110420,150000,779.7,781.32,778.65,781.07
20110420,160000,781.23,784.34,780.98,784.34
20110421,090000,788.9,788.9,781.16,788.75
20110421,100000,788.75,788.87,784.38,784.94
20110421,110000,784.74,788.56,782.85,788.17
20110421,120000,787.98,788.2,782.07,784.8
20110421,140000,784.8,788.76,784.75,786.36
20110421,150000,786.36,786.76,784.74,785.94
20110421,160000,786.04,788.51,785.98,786.23
20110422,090000,784.23,785.0,782.14,782.58
20110422,100000,782.32,784.5,781.07,784.04
20110422,110000,784.04,784.29,780.98,783.73
20110422,120000,783.6,784.35,778.82,780.92
20110422,140000,778.59,784.99,778.47,785.0
20110422,150000,784.84,784.98,781.95,782.86
20110422,160000,782.86,783.36,781.97,782.52
20110425,090000,783.29,784.74,782.85,783.86
20110425,100000,783.65,783.9,782.31,783.51
20110425,110000,783.51,783.87,778.96,781.65
20110425,120000,781.5,781.69,779.54,779.84
20110425,140000,778.61,779.69,778.61,776.28
20110425,150000,778.61,779.48,778.61,777.45
20110425,160000,777.66,782.58,778.61,782.23
20110426,090000,777.14,778.3,775.5,776.39
20110426,100000,776.39,777.55,774.69,777.55
20110426,110000,777.75,778.2,775.93,776.43
20110426,120000,776.54,777.89,776.19,777.34
20110426,140000,778.11,778.17,776.22,776.96
20110426,150000,777.22,777.62,772.8,773.25
20110426,160000,773.25,775.01,771.39,774.72
20110427,090000,779.33,783.18,774.41,774.95
20110427,100000,775.07,779.14,774.41,775.44
20110427,110000,775.44,781.57,774.41,778.37
20110427,120000,778.27,780.16,776.76,779.98
20110427,140000,782.49,783.06,779.25,780.95
20110427,150000,780.85,781.03,776.98,778.08
20110427,160000,778.38,778.56,777.19,777.63
20110428,090000,780.11,780.84,774.85,776.72
20110428,100000,776.82,779.47,770.12,770.88
20110428,110000,770.88,774.82,770.13,774.32
20110428,120000,774.32,776.65,770.72,775.55
20110428,140000,773.45,773.63,769.91,770.25
20110428,150000,770.37,773.74,770.17,772.87
20110428,160000,772.87,773.89,769.91,769.91
20110429,090000,768.44,771.12,767.88,770.45
20110429,100000,770.65,771.11,769.93,770.93
20110429,110000,771.08,771.11,767.38,768.88
20110429,120000,769.03,770.94,768.48,770.74
20110429,140000,766.02,766.9,762.68,764.06
20110429,150000,764.16,764.58,761.08,761.25
20110429,160000,761.25,770.81,761.08,770.69
20110503,090000,769.5,771.11,768.89,770.94
20110503,100000,770.94,771.12,763.84,764.96
20110503,110000,764.85,765.24,760.43,762.24
20110503,120000,762.37,769.84,759.58,769.42
20110503,140000,767.28,767.91,761.75,765.67
20110503,150000,765.88,766.3,755.19,755.49
20110503,160000,755.31,771.13,751.46,753.43
20110504,090000,753.1,756.46,752.21,755.06
20110504,100000,754.8,754.9,750.61,751.86
20110504,110000,752.06,753.6,747.05,749.31
20110504,120000,749.31,754.32,747.05,749.05
20110504,140000,751.61,755.83,750.44,755.81
20110504,150000,755.62,756.35,750.67,752.57
20110504,160000,752.71,755.9,751.96,755.62
20110506,090000,742.3,747.16,738.07,739.97
20110506,100000,739.86,743.07,738.8,742.77
20110506,110000,742.77,745.44,737.98,739.79
20110506,120000,739.79,741.74,737.12,737.54
20110506,140000,736.22,740.2,736.12,737.8
20110506,150000,737.93,742.46,736.12,740.16
20110506,160000,740.27,742.69,736.12,737.78
20110509,090000,740.92,756.83,740.92,745.69
20110509,100000,745.87,751.5,745.12,750.7
20110509,110000,750.7,756.31,750.18,755.73
20110509,120000,755.92,756.74,752.77,753.37
20110509,140000,753.37,756.74,751.8,755.64
20110509,150000,755.64,755.85,748.47,751.12
20110509,160000,750.91,755.89,750.17,755.15
20110510,090000,758.1,758.52,754.2,754.64
20110510,100000,754.64,761.31,753.88,760.88
20110510,110000,760.88,761.3,756.02,757.4
20110510,120000,757.22,757.8,753.42,754.63
20110510,140000,754.63,758.34,753.42,757.94
20110510,150000,758.11,761.93,754.01,761.68
20110510,160000,761.42,765.96,758.72,765.96
20110511,090000,771.29,779.28,771.04,773.7
20110511,100000,773.48,775.06,770.53,771.63
20110511,110000,771.8,775.95,770.39,775.55
20110511,120000,775.55,778.56,771.35,777.91
20110511,140000,777.91,779.25,774.49,775.02
20110511,150000,775.21,776.41,770.39,771.06
20110511,160000,771.06,778.62,770.39,777.49
20110512,090000,772.33,776.06,767.77,769.79
20110512,100000,769.99,770.54,765.45,766.6
20110512,110000,766.72,768.99,766.11,768.69
20110512,120000,768.89,771.96,768.47,771.78
20110512,140000,774.78,775.33,769.64,771.79
20110512,150000,771.62,772.97,766.07,766.62
20110512,160000,766.44,766.74,765.27,765.27
20110513,090000,769.22,770.42,765.1,766.48
20110513,100000,766.61,770.36,764.99,768.81
20110513,110000,768.68,770.38,767.94,770.36
20110513,120000,770.15,770.2,766.46,766.66
20110513,140000,762.95,764.32,758.75,758.81
20110513,150000,759.0,762.44,758.75,761.07
20110513,160000,760.88,764.29,759.38,764.04
20110518,090000,759.77,760.08,756.18,757.06
20110518,100000,756.84,756.89,753.44,754.44
20110518,110000,754.34,754.77,751.35,751.73
20110518,120000,751.73,754.98,751.35,754.58
20110518,140000,752.96,753.24,751.35,751.9
20110518,150000,751.9,752.48,751.35,752.1
20110518,160000,752.1,757.95,751.35,756.95
20110519,090000,760.37,761.74,756.81,757.31
20110519,100000,757.2,757.38,753.83,754.42
20110519,110000,754.25,761.26,753.83,757.76
20110519,120000,757.63,757.98,753.83,756.92
20110519,140000,755.28,758.89,754.72,758.23
20110519,150000,758.23,758.43,753.83,757.72
20110519,160000,757.92,760.58,757.74,758.08
20110520,090000,758.54,759.57,754.07,757.87
20110520,100000,757.72,759.44,755.92,759.09
20110520,110000,759.3,759.56,753.04,756.1
20110520,120000,755.99,756.89,753.31,753.36
20110520,140000,755.97,759.2,755.78,758.11
20110520,150000,757.9,759.57,757.52,759.57
20110520,160000,759.31,759.49,752.14,753.79
20110523,090000,745.15,747.38,738.14,747.36
20110523,100000,747.1,747.36,741.0,743.81
20110523,110000,743.81,745.25,738.65,741.27
20110523,120000,741.14,747.16,739.33,743.17
20110523,140000,744.82,745.97,741.58,742.05
20110523,150000,742.35,746.81,739.56,744.99
20110523,160000,744.8,745.3,738.8,739.05
20110524,090000,738.94,744.26,737.92,741.59
20110524,100000,741.7,745.47,739.2,744.62
20110524,110000,744.4,747.87,742.3,746.8
20110524,120000,746.98,747.67,743.58,743.98
20110524,140000,742.88,743.2,737.7,737.74
20110524,150000,737.92,746.04,737.7,742.93
20110524,160000,743.1,747.9,742.35,747.9
20110525,090000,745.16,748.98,742.43,743.23
20110525,100000,743.09,746.04,742.61,745.44
20110525,110000,745.14,745.55,740.62,742.52
20110525,120000,742.41,745.08,740.62,740.63
20110525,140000,742.77,743.16,741.27,743.01
20110525,150000,742.87,744.84,740.62,740.62
20110525,160000,740.46,742.35,740.62,740.62
20110526,090000,748.16,752.49,747.63,750.08
20110526,100000,750.28,752.38,750.09,752.21
20110526,110000,752.21,752.21,751.46,751.96
20110526,120000,751.78,751.96,747.46,748.37
20110526,140000,751.63,752.46,748.31,748.73
20110526,150000,748.73,752.47,747.08,752.2
20110526,160000,752.08,752.47,747.44,748.19
20110527,090000,750.44,750.91,747.18,748.36
20110527,100000,748.47,749.46,747.92,748.96
20110527,110000,748.96,749.91,747.18,747.98
20110527,120000,747.98,749.86,747.47,748.18
20110527,140000,747.35,750.03,747.18,748.88
20110527,150000,748.77,749.95,748.02,749.2
20110527,160000,749.2,750.02,748.1,749.28
20110530,090000,752.44,755.25,751.64,753.45
20110530,100000,753.61,756.02,752.23,755.15
20110530,110000,755.15,756.5,752.0,756.15
20110530,120000,756.31,756.66,754.57,754.87
20110530,140000,756.85,757.0,755.6,755.85
20110530,150000,755.85,756.85,752.1,752.69
20110530,160000,752.99,757.01,752.69,757.01
20110531,090000,759.82,761.49,755.92,756.33
20110531,100000,756.23,758.2,753.97,754.06
20110531,110000,753.89,754.39,751.68,752.43
20110531,120000,752.43,761.42,751.68,761.03
20110531,140000,759.27,761.17,758.87,760.89
20110531,150000,760.89,761.48,755.47,757.99
20110531,160000,758.18,759.38,751.68,754.08
20110601,090000,755.99,756.41,752.1,753.86
20110601,100000,753.56,754.21,750.5,751.29
20110601,110000,751.14,751.34,745.39,748.59
20110601,120000,748.59,752.64,744.6,745.44
20110601,140000,744.71,746.09,744.6,745.68
20110601,150000,745.68,749.44,744.6,749.0
20110601,160000,749.0,749.79,744.6,747.06
20110602,090000,739.29,743.33,739.29,741.28
20110602,100000,741.28,741.67,739.47,740.28
20110602,110000,740.28,742.23,739.81,742.08
20110602,120000,741.93,743.11,739.29,739.46
20110602,140000,741.14,743.2,739.64,742.97
20110602,150000,742.82,743.25,739.85,740.35
20110602,160000,740.47,743.25,740.31,741.72
20110603,090000,741.65,745.26,739.01,742.86
20110603,100000,742.75,745.17,739.26,740.39
20110603,110000,740.29,744.61,739.01,744.47
20110603,120000,744.47,745.26,743.76,744.17
20110603,140000,741.06,741.79,739.01,739.8
20110603,150000,739.63,744.7,739.46,742.67
20110603,160000,742.37,742.96,739.01,739.86
20110606,090000,737.11,737.64,728.68,734.46
20110606,100000,734.35,734.77,729.54,730.81
20110606,110000,730.63,731.07,729.12,729.58
20110606,120000,729.79,734.57,729.39,732.14
20110606,140000,732.14,735.37,730.04,734.97
20110606,150000,734.78,736.03,730.75,732.25
20110606,160000,732.25,734.06,729.13,730.25
20110607,090000,729.98,731.79,728.78,731.73
20110607,100000,731.43,731.65,730.01,730.31
20110607,110000,730.18,730.88,727.29,727.7
20110607,120000,727.7,730.44,724.06,730.25
20110607,140000,727.03,728.52,724.48,725.5
20110607,150000,725.2,728.3,721.35,721.64
20110607,160000,721.81,722.54,721.35,721.94
20110608,090000,717.64,718.29,714.0,714.97
20110608,100000,714.97,716.67,714.97,716.17
20110608,110000,716.05,716.6,710.33,713.83
20110608,120000,713.69,715.07,707.32,708.85
20110608,140000,714.95,715.8,711.58,713.78
20110608,150000,713.94,716.13,713.85,716.0
20110608,160000,716.0,716.79,703.25,707.54
20110609,090000,702.91,707.2,697.9,698.51
20110609,100000,698.81,705.06,696.06,702.96
20110609,110000,702.82,704.79,698.81,701.1
20110609,120000,701.1,706.0,699.95,705.6
20110609,140000,708.71,710.29,705.3,706.94
20110609,150000,706.8,708.2,704.38,705.13
20110609,160000,705.35,710.66,703.92,710.66
20110610,090000,712.63,716.87,712.38,713.78
20110610,100000,713.78,714.21,711.23,711.53
20110610,110000,711.79,716.18,711.63,713.76
20110610,120000,714.02,716.87,711.49,715.33
20110610,140000,715.33,716.25,714.72,715.37
20110610,150000,715.37,716.76,711.95,713.59
20110610,160000,713.59,713.74,710.07,711.73
20110613,090000,706.23,709.67,701.66,708.42
20110613,100000,708.42,709.66,701.47,705.72
20110613,110000,705.56,705.76,703.67,704.41
